Região Geográfica,UF,Município,Código IBGE,Date,Data_da_coleta,Categoria do manancial superficial,Unidade,Resultado,Nome_Rio_sisagua,Estacao_Codigo_split,Nome_Municipio,Profundidade,TempAr,TempAmostra,pH,Turbidez,CondutividadeEletrica,CondutividadeEspecifica,DBO,OD,SolTotais,SolSuspensaoTotais,SolDissolvidosTotais,NitrogenioTotal,NitrogenioAmoniacal,Nitratos,FosforoTotal,Ano,Clorofila,ODsaturacao,DescargaLiquida,OrtofosfatoTotal,Latitude,Longitude,Altitude,Classe
SUDESTE,SP,MOGI DAS CRUZES,353060,2018-01-17,2018-01-18,rio,Geitlerinema sp.,292,RIO TIETE,21190000,GUARULHOS,,,,,12.0,,,3.0,6.570000171661377,,100.0,100.0,,0.1000000014901161,,,2018,3.049999952316284,,,,-23.3772,-46.4597,850.0,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2018-01-10,2018-01-18,rio,Geitlerinema sp.,292,RIO TIETE,21190000,GUARULHOS,,,,,28.0,,,39.0,2.130000114440918,,326.0,316.0,,9.75,,,2018,,,,,-23.5253,-46.5592,743.0,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2018-01-16,2018-01-18,rio,Geitlerinema sp.,292,RIO TIETE,21202000,IGARACU DO TIETE,,,,,3.900000095367432,,,11.0,2.890000104904175,,184.0,178.0,,0.1000000014901161,,,2018,5.639999866485596,,,,-22.5072,-48.5461,441.0,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2018-01-04,2018-01-18,rio,Geitlerinema sp.,292,RIO TIETE,21029000,ARACATUBA,,,,,3.5999999046325684,,,2.0,5.900000095367432,,,107.0,,0.1000000014901161,,,2018,4.809999942779541,,,,-21.0483,-50.4675,310.0,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2018-01-09,2018-01-18,rio,Geitlerinema sp.,292,RIO TIETE,21417000,PROMISSAO,,,,,1.5,,,2.0,6.400000095367432,,100.0,100.0,,0.1000000014901161,,,2018,11.460000038146973,,,,-21.2969,-49.795,378.0,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2018-01-09,2018-01-18,rio,Geitlerinema sp.,292,RIO TIETE,21417000,PROMISSAO,,,,,2.5,,,2.0,7.099999904632568,,104.0,100.0,,0.1000000014901161,,,2018,20.049999237060547,,,,-21.2972,-49.7825,,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2018-01-09,2018-01-18,rio,Geitlerinema sp.,292,RIO TIETE,21190000,GUARULHOS,,,,,38.0,,,37.0,1.059999942779541,,228.0,196.0,,6.079999923706055,,,2018,,,,,-23.5197,-46.7464,700.0,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2018-01-10,2018-01-18,rio,Geitlerinema sp.,292,RIO TIETE,21256000,JERIQUARA,,,,,16.0,,,9.0,0.6600000262260437,,238.0,220.0,,4.880000114440918,,,2018,7.480000019073486,,,,-23.5031,-46.3369,735.0,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2018-01-10,2018-01-18,rio,Geitlerinema sp.,292,RIO TIETE,21190000,GUARULHOS,,,,,31.0,,,31.0,0.5199999809265137,,310.0,282.0,,9.399999618530272,,,2018,,,,,-23.5217,-46.6311,700.0,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2018-01-10,2018-01-18,rio,Geitlerinema sp.,292,RIO TIETE,21190000,GUARULHOS,,,,,24.0,,,26.0,2.299999952316284,,302.0,280.0,,7.980000019073486,,,2018,,,,,-23.4767,-46.4997,700.0,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2018-01-11,2018-01-18,rio,Geitlerinema sp.,292,RIO TIETE,21504000,SAO PAULO,,,26.5,9.229999542236328,27.0,,,11.0,10.760000228881836,,234.0,222.0,,0.1000000014901161,,,2018,82.33000183105469,,,,-23.8447,-46.6556,740.0,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2018-01-09,2018-01-18,rio,Geitlerinema sp.,292,RIO TIETE,21241000,ITU,,,,,23.0,,,25.0,0.3899999856948852,,216.0,190.0,,7.150000095367432,,,2018,,,,,-23.4544,-46.9097,716.0,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2018-01-10,2018-01-18,rio,Geitlerinema sp.,292,RIO TIETE,21233000,ITAQUAQUECETUBA,,,,,19.0,,,11.0,0.4699999988079071,,250.0,236.0,,6.690000057220459,,,2018,15.149999618530272,,,,-23.4719,-46.3472,739.0,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2018-01-12,2018-01-18,rio,Geitlerinema sp.,292,RIO TIETE,21054000,BARRA BONITA,0.1000000014901161,,26.299999237060547,6.699999809265137,,,,6.699999809265137,,,,,6.800000190734863,,,0.1850000023841858,2018,9.100000381469728,,,,-22.5194,-48.5344,450.0,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2018-01-11,2018-01-18,rio,Geitlerinema sp.,292,RIO TIETE,21074000,BORACEIA,0.1000000014901161,,24.100000381469727,6.800000190734863,,,,1.7000000476837158,,,,,4.5,,,0.1959999948740005,2018,4.0,,,,-22.1533,-48.7525,426.0,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2018-01-10,2018-01-18,rio,Geitlerinema sp.,292,RIO TIETE,21198000,IBITINGA,0.1000000014901161,,25.5,6.900000095367432,,,,1.7000000476837158,,,,,3.299999952316284,,,0.1260000020265579,2018,8.0,,,,-21.7575,-48.9914,407.5,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2018-01-11,2018-01-18,rio,Geitlerinema sp.,292,RIO TIETE,21369000,PEDERNEIRAS,0.1000000014901161,,23.799999237060547,6.800000190734863,,,,1.7000000476837158,,,,,4.699999809265137,,,0.2129999995231628,2018,5.300000190734863,,,,-22.3206,-48.7303,423.0,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2018-05-02,2018-05-04,rio,Synechococcus sp.,360,RIO TIETE,21022000,ANDRADINA,0.3000000119209289,,27.299999237060547,6.659999847412109,,204.0,,3.0,4.96999979019165,,,,1.75,,,0.0199999995529651,2018,1.600000023841858,,,,-20.6711,-51.2986,,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2018-05-02,2018-05-04,rio,Synechococcus sp.,360,RIO TIETE,21022000,ANDRADINA,5.0,,27.5,6.920000076293945,,205.0,,3.0,8.270000457763672,,,,1.4800000190734863,,,0.0199999995529651,2018,1.600000023841858,,,,-20.6711,-51.2986,,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2018-05-02,2018-05-04,rio,Synechococcus sp.,360,RIO TIETE,21022000,ANDRADINA,2.5,,27.5,6.920000076293945,,205.0,,3.0,8.420000076293945,,,,1.5,,,0.0199999995529651,2018,1.600000023841858,,,,-20.6711,-51.2986,,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2018-05-03,2018-05-04,rio,Synechococcus sp.,360,RIO TIETE,21078500,BREJO ALEGRE,4.0,,26.899999618530277,7.110000133514404,,243.0,,3.0,8.5,,,,2.380000114440918,,,0.0199999995529651,2018,1.600000023841858,,,,-21.1275,-50.2175,330.0,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2018-05-03,2018-05-04,rio,Synechococcus sp.,360,RIO TIETE,21078500,BREJO ALEGRE,2.0,,26.799999237060547,7.110000133514404,,244.0,,3.0,8.279999732971191,,,,2.890000104904175,,,0.0199999995529651,2018,1.600000023841858,,,,-21.1275,-50.2175,330.0,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2018-05-03,2018-05-04,rio,Synechococcus sp.,360,RIO TIETE,21078500,BREJO ALEGRE,0.3000000119209289,,26.799999237060547,7.190000057220459,,245.0,,3.0,7.170000076293945,,,,2.190000057220459,,,0.0199999995529651,2018,1.600000023841858,,,,-21.1275,-50.2175,330.0,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2018-02-27,2018-03-08,rio,Geitlerinema sp.,172,RIO TIETE,21453000,SALTO,,,,,175.0,,,35.0,7.730000019073486,,604.0,284.0,,19.0,,,2018,22.299999237060547,,,,-23.2003,-47.3356,480.0,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2019-02-14,2019-02-18,rio,Aphanocapsa sp.,105,RIO TIETE,21417000,PROMISSAO,0.1000000014901161,,27.100000381469727,7.099999904632568,,,,6.599999904632568,,,,,5.199999809265137,,,0.4110000133514404,2019,193.8000030517578,,,,-21.2967,-49.7839,387.5,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2020-01-23,2020-02-03,rio,Synechocystis sp.,4286,RIO TIETE,21376000,PEREIRA BARRETO,,25.700000762939453,29.600000381469727,8.600000381469727,5.599999904632568,,163.0,2.0,7.0,113.0,,100.0,,,0.050000000745058,0.0199999995529651,2020,5.760000228881836,,,,-20.6597,-51.1467,290.0,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2020-01-30,2020-02-03,rio,Synechocystis sp.,4286,RIO TIETE,21453000,SALTO,,30.5,26.5,7.730000019073486,30.0,,510.0,15.0,7.420000076293945,248.0,,176.0,,,0.5,1.0,2020,21.399999618530277,,,,-23.2003,-47.3356,480.0,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2020-01-23,2020-02-03,rio,Synechocystis sp.,4286,RIO TIETE,21232000,ITAPURA,,25.0,28.299999237060547,7.300000190734863,6.5,,166.0,2.0,3.400000095367432,108.0,,100.0,,,0.0700000002980232,0.0199999995529651,2020,1.409999966621399,,,,-20.6694,-51.4447,277.0,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2020-01-23,2020-02-03,rio,Synechocystis sp.,4286,RIO TIETE,21029000,ARACATUBA,,25.899999618530277,28.5,8.199999809265137,29.0,,186.0,2.0,5.699999809265137,117.0,,109.0,,,0.1199999973177909,0.0199999995529651,2020,15.239999771118164,,,,-21.0483,-50.4675,310.0,0
SUDESTE,SP,AMERICANA,350160,2020-02-18,2020-02-27,rio,Dolichospermum sp.,465,RIO PIRACICABA,21271000,LIMEIRA,,25.700000762939453,25.700000762939453,7.0,27.0,,230.0,6.0,4.400000095367432,155.0,,130.0,,,0.8299999833106995,0.4000000059604645,2020,1.0,,,,-22.6975,-47.3872,541.0,0
SUDESTE,SP,AMERICANA,350160,2020-02-18,2020-02-27,rio,Dolichospermum sp.,465,RIO PIRACICABA,21388000,PIRACICABA,,,,,,,,,,,,,,,,,2020,,,,,-22.6919,-47.7775,456.0,0
SUDESTE,SP,LEME,352670,2020-11-03,2020-11-04,ribeirao,Jaaginema sp.,3,RIBEIRAO DO ROQUE,21394000,PIRASSUNUNGA,,28.899999618530277,22.0,7.130000114440918,5.800000190734863,,42.5,2.0,8.260000228881836,50.0,,50.0,,0.050000000745058,0.5,0.0199999995529651,2020,1.0,,,0.050000000745058,-22.0272,-47.3039,558.0,0
SUDESTE,SP,LEME,352670,2020-11-03,2020-11-04,ribeirao,Pseudoanabaena sp.,3,RIBEIRAO DO ROQUE,21394000,PIRASSUNUNGA,,28.899999618530277,22.0,7.130000114440918,5.800000190734863,,42.5,2.0,8.260000228881836,50.0,,50.0,,0.050000000745058,0.5,0.0199999995529651,2020,1.0,,,0.050000000745058,-22.0272,-47.3039,558.0,0
SUDESTE,SP,LEME,352670,2021-06-09,2021-06-15,ribeirao,Synechocystis sp.,1,RIBEIRAO DO ROQUE,21394000,PIRASSUNUNGA,,21.799999237060547,18.600000381469727,7.320000171661377,6.400000095367432,,44.29999923706055,2.0,8.619999885559082,50.0,,50.0,,0.050000000745058,0.8899999856948853,0.0299999993294477,2021,1.0,,,0.0199999995529651,-22.0272,-47.3039,558.0,0
SUDESTE,SP,VOTORANTIM,355700,2019-03-14,2019-03-28,rio,Pseudoanabaena sp.,2434,RIO SOROCABA,21266000,LARANJAL PAULISTA,,29.0,26.799999237060547,7.409999847412109,45.0,,156.0,5.0,6.559999942779541,168.0,,109.0,,,1.7799999713897705,0.2899999916553497,2019,,,,,-23.0228,-47.8197,460.0,0
SUDESTE,SP,VOTORANTIM,355700,2019-03-19,2019-03-28,rio,Pseudoanabaena sp.,2434,RIO SOROCABA,21541000,TATUI,,27.0,25.0,6.809999942779541,85.0,,121.0999984741211,4.0,6.139999866485596,195.0,,130.0,,,0.5600000023841858,0.2399999946355819,2019,,,,,-23.3192,-47.7789,526.0,0
SUDESTE,SP,VOTORANTIM,355700,2019-03-14,2019-03-28,rio,Geitlerinema sp.,7420,RIO SOROCABA,21266000,LARANJAL PAULISTA,,29.0,26.799999237060547,7.409999847412109,45.0,,156.0,5.0,6.559999942779541,168.0,,109.0,,,1.7799999713897705,0.2899999916553497,2019,,,,,-23.0228,-47.8197,460.0,0
SUDESTE,SP,VOTORANTIM,355700,2019-03-19,2019-03-28,rio,Geitlerinema sp.,7420,RIO SOROCABA,21541000,TATUI,,27.0,25.0,6.809999942779541,85.0,,121.0999984741211,4.0,6.139999866485596,195.0,,130.0,,,0.5600000023841858,0.2399999946355819,2019,,,,,-23.3192,-47.7789,526.0,0
SUDESTE,SP,AMERICANA,350160,2020-02-12,2020-02-13,rio,Dolichospermum sp.,2061,RIO PIRACICABA,21388000,PIRACICABA,,25.0,24.700000762939453,6.699999809265137,90.0,,171.0,4.0,5.699999809265137,213.0,,142.0,,,0.9200000166893004,0.2000000029802322,2020,2.799999952316284,,,,-22.6889,-47.5828,524.0,0
SUDESTE,SP,AMERICANA,350160,2020-02-12,2020-02-13,rio,Dolichospermum sp.,2061,RIO PIRACICABA,21388000,PIRACICABA,,23.200000762939453,23.5,6.699999809265137,230.0,,123.0,5.0,6.900000095367432,342.0,,152.0,,,0.7400000095367432,0.3000000119209289,2020,1.0,,,,-22.6919,-47.7775,456.0,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2021-01-05,2021-01-06,rio,Pseudoanabaena sp.,2500,RIO TIETE,21198000,IBITINGA,,31.299999237060547,27.799999237060547,7.300000190734863,5.199999809265137,,299.0,2.0,5.0,222.0,,200.0,,0.0599999986588954,3.0999999046325684,0.1500000059604644,2021,14.170000076293944,,,1.0,-21.7586,-48.9942,380.0,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2021-01-05,2021-01-06,rio,Pseudoanabaena sp.,2500,RIO TIETE,21402000,PONGAI,,30.0,32.400001525878906,10.600000381469728,81.0,,332.0,12.0,29.399999618530277,294.0,,194.0,,0.050000000745058,0.6200000047683716,0.4799999892711639,2021,513.219970703125,,,1.0,-21.6403,-49.2853,380.0,0
SUDESTE,SP,LEME,352670,2020-11-03,2020-11-04,ribeirao,Aphanocapsa sp.,3,RIBEIRAO DO ROQUE,21394000,PIRASSUNUNGA,,28.899999618530277,22.0,7.130000114440918,5.800000190734863,,42.5,2.0,8.260000228881836,50.0,,50.0,,0.050000000745058,0.5,0.0199999995529651,2020,1.0,,,0.050000000745058,-22.0272,-47.3039,558.0,0
SUDESTE,SP,LEME,352670,2021-06-09,2021-06-15,ribeirao,Aphanothece sp.,1,RIBEIRAO DO ROQUE,21394000,PIRASSUNUNGA,,21.799999237060547,18.600000381469727,7.320000171661377,6.400000095367432,,44.29999923706055,2.0,8.619999885559082,50.0,,50.0,,0.050000000745058,0.8899999856948853,0.0299999993294477,2021,1.0,,,0.0199999995529651,-22.0272,-47.3039,558.0,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2018-12-28,2019-01-03,rio,Synechocystis sp.,1714,RIO TIETE,21054000,BARRA BONITA,0.1000000014901161,,27.200000762939453,6.199999809265137,,,,5.900000095367432,,,,,5.300000190734863,,,0.090999998152256,2018,53.0,,,,-22.5194,-48.5344,450.0,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2018-12-27,2019-01-03,rio,Synechocystis sp.,1714,RIO TIETE,21074000,BORACEIA,0.1000000014901161,,27.100000381469727,6.699999809265137,,,,1.7000000476837158,,,,,5.599999904632568,,,0.0780000016093254,2018,29.399999618530277,,,,-22.1533,-48.7525,426.0,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2018-12-26,2019-01-03,rio,Synechocystis sp.,1714,RIO TIETE,21198000,IBITINGA,0.1000000014901161,,27.299999237060547,6.300000190734863,,,,1.7000000476837158,,,,,1.5,,,0.0049999998882412,2018,1.600000023841858,,,,-21.7575,-48.9914,407.5,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2018-12-27,2019-01-03,rio,Synechocystis sp.,1714,RIO TIETE,21369000,PEDERNEIRAS,0.1000000014901161,,26.0,6.599999904632568,,,,1.7000000476837158,,,,,6.0,,,0.1469999998807907,2018,54.79999923706055,,,,-22.3206,-48.7303,423.0,0
SUDESTE,SP,AMERICANA,350160,2020-06-24,2020-06-29,rio,Dolichospermum sp.,7999,RIO PIRACICABA,21388000,PIRACICABA,,19.899999618530277,19.200000762939453,6.900000095367432,9.699999809265137,,342.0,,3.900000095367432,229.0,,208.0,,4.0,1.3600000143051147,0.4000000059604645,2020,7.800000190734863,,,0.1500000059604644,-22.6919,-47.7775,456.0,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2020-10-05,2020-10-07,rio,Geitlerinema sp.,75,RIO TIETE,21190000,GUARULHOS,,32.20000076293945,25.100000381469727,7.699999809265137,42.0,,1008.0,,0.3199999928474426,562.0,100.0,536.0,,26.399999618530277,2.0,2.0,2020,,,,1.0,-23.4767,-46.4997,700.0,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2020-09-30,2020-10-07,rio,Geitlerinema sp.,75,RIO TIETE,21029000,ARACATUBA,,,23.700000762939453,7.940000057220459,,,,3.0,,,,,1.7799999713897705,,,0.0199999995529651,2020,1.0,,,,-20.8378,-50.85,329.0,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2020-09-30,2020-10-07,rio,Geitlerinema sp.,75,RIO TIETE,21029000,ARACATUBA,,,23.799999237060547,7.570000171661377,,,,3.0,,,,,1.8200000524520876,,,0.0199999995529651,2020,1.0,,,,-20.8378,-50.85,329.0,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2020-09-29,2020-10-07,rio,Geitlerinema sp.,75,RIO TIETE,21022000,ANDRADINA,,,23.600000381469727,7.840000152587891,,,,,,,,,2.4800000190734863,,,,2020,,,,,-20.6711,-51.2986,,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2020-09-30,2020-10-07,rio,Geitlerinema sp.,75,RIO TIETE,21029000,ARACATUBA,,,27.299999237060547,9.079999923706056,,,,3.0,,,,,2.7799999713897705,,,0.0199999995529651,2020,1.0,,,,-20.8378,-50.85,329.0,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2020-09-29,2020-10-07,rio,Geitlerinema sp.,75,RIO TIETE,21022000,ANDRADINA,,,23.600000381469727,7.829999923706055,,,,,,,,,3.7699999809265137,,,,2020,,,,,-20.6711,-51.2986,,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2020-09-29,2020-10-07,rio,Geitlerinema sp.,75,RIO TIETE,21022000,ANDRADINA,,,23.600000381469727,7.849999904632568,,,,,,,,,1.5199999809265137,,,,2020,,,,,-20.6711,-51.2986,,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2020-09-29,2020-10-07,rio,Geitlerinema sp.,75,RIO TIETE,21376000,PEREIRA BARRETO,,,24.399999618530277,8.279999732971191,,,,3.0,,,,,1.7000000476837158,,,0.0199999995529651,2020,1.0,,,,-20.6733,-51.1464,329.0,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2020-09-29,2020-10-07,rio,Geitlerinema sp.,75,RIO TIETE,21376000,PEREIRA BARRETO,,,26.799999237060547,9.18000030517578,,,,3.0,,,,,2.990000009536743,,,0.0199999995529651,2020,1.0,,,,-20.6733,-51.1464,329.0,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2020-09-29,2020-10-07,rio,Geitlerinema sp.,75,RIO TIETE,21376000,PEREIRA BARRETO,,,24.100000381469727,8.430000305175781,,,,3.0,,,,,2.220000028610229,,,0.0199999995529651,2020,1.0,,,,-20.6733,-51.1464,329.0,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2020-09-28,2020-10-07,rio,Geitlerinema sp.,75,RIO TIETE,21078500,BREJO ALEGRE,,,23.299999237060547,7.340000152587891,,,,3.0,,,,,4.210000038146973,,,0.0199999995529651,2020,1.340000033378601,,,,-21.1275,-50.2175,330.0,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2020-09-28,2020-10-07,rio,Geitlerinema sp.,75,RIO TIETE,21078500,BREJO ALEGRE,,,23.299999237060547,7.329999923706055,,,,3.0,,,,,0.3899999856948852,,,0.0199999995529651,2020,1.870000004768372,,,,-21.1275,-50.2175,330.0,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2020-09-28,2020-10-07,rio,Geitlerinema sp.,75,RIO TIETE,21078500,BREJO ALEGRE,,,23.5,7.329999923706055,,,,3.0,,,,,2.0799999237060547,,,0.0199999995529651,2020,1.0700000524520874,,,,-21.1275,-50.2175,330.0,0
SUDESTE,SP,LEME,352670,2020-11-03,2020-11-04,ribeirao,Cylindrospermopsis sp.,3,RIBEIRAO DO ROQUE,21394000,PIRASSUNUNGA,,28.899999618530277,22.0,7.130000114440918,5.800000190734863,,42.5,2.0,8.260000228881836,50.0,,50.0,,0.050000000745058,0.5,0.0199999995529651,2020,1.0,,,0.050000000745058,-22.0272,-47.3039,558.0,0
SUDESTE,SP,LEME,352670,2020-11-03,2020-11-04,ribeirao,Microcystis sp.,3,RIBEIRAO DO ROQUE,21394000,PIRASSUNUNGA,,28.899999618530277,22.0,7.130000114440918,5.800000190734863,,42.5,2.0,8.260000228881836,50.0,,50.0,,0.050000000745058,0.5,0.0199999995529651,2020,1.0,,,0.050000000745058,-22.0272,-47.3039,558.0,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2021-01-26,2021-02-03,rio,Pseudoanabaena sp.,1666,RIO TIETE,21376000,PEREIRA BARRETO,,30.399999618530277,28.899999618530277,8.899999618530273,1.5,,174.0,2.0,7.300000190734863,131.0,,128.0,,0.1000000014901161,0.050000000745058,0.0099999997764825,2021,3.470000028610229,,,1.0,-20.6597,-51.1467,290.0,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2021-01-27,2021-02-03,rio,Pseudoanabaena sp.,1666,RIO TIETE,21392000,PIRAPORA DO BOM JESUS,,,,,,,,9.970000267028809,,,,,,,,,2021,,,,,-23.3908,-46.9947,699.0,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2021-01-26,2021-02-03,rio,Pseudoanabaena sp.,1666,RIO TIETE,21232000,ITAPURA,,28.799999237060547,27.600000381469727,7.400000095367432,1.600000023841858,,177.0,2.0,3.200000047683716,119.0,,115.0,,0.1000000014901161,0.1000000014901161,0.0099999997764825,2021,3.640000104904175,,,1.0,-20.6694,-51.4447,277.0,0
SUDESTE,SP,SOROCABA,355220,2023-05-30,2023-06-05,rio,Raphidiopsis sp.,13650,RIO SOROCABA,21541000,TATUI,0.5299999713897705,26.0,21.0,6.989999771118164,39.47999954223633,,60.900001525878906,,7.980000019073486,,,,,,,,2023,,,,,-23.3192,-47.7789,525.0,1
SUDESTE,SP,MOGI DAS CRUZES,353060,2018-02-27,2018-03-08,rio,Planktothrix sp.,88,RIO TIETE,21453000,SALTO,,,,,175.0,,,35.0,7.730000019073486,,604.0,284.0,,19.0,,,2018,22.299999237060547,,,,-23.2003,-47.3356,480.0,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2018-04-13,2018-04-20,rio,Pseudoanabaena sp.,921,RIO TIETE,21054000,BARRA BONITA,0.1000000014901161,,24.399999618530277,7.099999904632568,,,,1.7000000476837158,,,,,3.299999952316284,,,0.1870000064373016,2018,1.600000023841858,,,,-22.5194,-48.5344,450.0,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2018-04-12,2018-04-20,rio,Pseudoanabaena sp.,921,RIO TIETE,21074000,BORACEIA,0.1000000014901161,,25.200000762939453,7.0,,,,1.7000000476837158,,,,,2.5,,,0.0049999998882412,2018,1.600000023841858,,,,-22.1533,-48.7525,426.0,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2018-04-16,2018-04-20,rio,Pseudoanabaena sp.,921,RIO TIETE,21417000,PROMISSAO,0.1000000014901161,,26.700000762939453,7.0,,,,1.7000000476837158,,,,,1.5,,,0.2129999995231628,2018,1.600000023841858,,,,-21.2967,-49.7839,387.5,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2018-04-11,2018-04-20,rio,Pseudoanabaena sp.,921,RIO TIETE,21198000,IBITINGA,0.1000000014901161,,27.0,7.199999809265137,,,,1.7000000476837158,,,,,1.5,,,0.209999993443489,2018,1.600000023841858,,,,-21.7575,-48.9914,407.5,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2018-04-12,2018-04-20,rio,Pseudoanabaena sp.,921,RIO TIETE,21369000,PEDERNEIRAS,0.1000000014901161,,24.600000381469727,6.900000095367432,,,,1.7000000476837158,,,,,2.5,,,0.2240000069141388,2018,1.600000023841858,,,,-22.3206,-48.7303,423.0,0
SUDESTE,SP,VOTORANTIM,355700,2019-05-21,2019-05-27,rio,Raphidiopsis sp.,330,RIO SOROCABA,21523000,SOROCABA,,25.100000381469727,22.5,7.159999847412109,9.8100004196167,,188.5,8.0,5.519999980926514,136.0,,120.0,,,0.7599999904632568,0.3100000023841858,2019,14.890000343322754,,,,-23.4767,-47.4414,540.0,0
SUDESTE,SP,VOTORANTIM,355700,2019-05-14,2019-05-27,rio,Raphidiopsis sp.,330,RIO SOROCABA,21541000,TATUI,,26.0,23.100000381469727,6.880000114440918,13.0,,156.89999389648438,3.0,5.989999771118164,100.0,,100.0,,,1.3700000047683716,0.1899999976158142,2019,3.680000066757202,,,,-23.3192,-47.7789,526.0,0
SUDESTE,SP,VOTORANTIM,355700,2019-05-21,2019-05-27,rio,Raphidiopsis sp.,330,RIO SOROCABA,21071000,BOITUVA,,25.799999237060547,21.100000381469727,7.039999961853027,13.300000190734863,,270.6000061035156,3.0,3.009999990463257,184.0,,152.0,,,0.8199999928474426,0.3600000143051147,2019,12.300000190734863,,,,-23.3631,-47.5783,,0
SUDESTE,SP,VOTORANTIM,355700,2019-03-14,2019-03-28,rio,Geitlerinema sp.,5452,RIO SOROCABA,21266000,LARANJAL PAULISTA,,29.0,26.799999237060547,7.409999847412109,45.0,,156.0,5.0,6.559999942779541,168.0,,109.0,,,1.7799999713897705,0.2899999916553497,2019,,,,,-23.0228,-47.8197,460.0,0
SUDESTE,SP,VOTORANTIM,355700,2019-03-19,2019-03-28,rio,Geitlerinema sp.,5452,RIO SOROCABA,21541000,TATUI,,27.0,25.0,6.809999942779541,85.0,,121.0999984741211,4.0,6.139999866485596,195.0,,130.0,,,0.5600000023841858,0.2399999946355819,2019,,,,,-23.3192,-47.7789,526.0,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2019-06-27,2019-07-11,rio,Cylindrospermopsis sp.,41,RIO TIETE,21029000,ARACATUBA,,,24.100000381469727,7.159999847412109,,,,3.0,,,,,0.0199999995529651,,,0.0199999995529651,2019,1.600000023841858,,,,-20.8378,-50.85,329.0,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2019-06-27,2019-07-11,rio,Cylindrospermopsis sp.,41,RIO TIETE,21029000,ARACATUBA,,,24.200000762939453,6.53000020980835,,,,3.0,,,,,0.0199999995529651,,,0.0199999995529651,2019,1.600000023841858,,,,-20.8378,-50.85,329.0,0
SUDESTE,SP,MOGI DAS CRUZES,353060,2019-06-27,2019-07-11,rio,Cylindrospermopsis sp.,41,RIO TIETE,21029000,ARACATUBA,,,24.200000762939453,7.0,,,,3.0,,,,,0.0199999995529651,,,0.0199999995529651,2019,1.600000023841858,,,,-20.8378,-50.85,329.0,0
