Clorofila,DBO,SolDissolvidosTotais,NitrogenioAmoniacal,FosforoTotal,Nitratos,Turbidez,OD,pH,Delta T,TempAmostra,TempAr,UF,Resultado,Unidade,Categoria do manancial superficial,Nome do manancial superficial,Date_x,Município,Classe,Verao,Outono,Inverno,Primavera,Região Geográfica,Outlier
0.550000011920929,8.100000381469727,48.709999084472656,0.0299999993294477,0.2290000021457672,0.1710000038146972,114.12000274658205,7.429999828338623,6.349999904632568,4.170000076293949,25.82999992370605,30.0,MG,0.0,Geitlerinema sp.,rio,FUNDO,2022-06-07,ANTONIO CARLOS,0,0,1,0,0,SUDESTE,1
0.7699999809265137,11.5,120.0,0.0700000002980232,0.1000000014901161,0.0799999982118606,4.230000019073486,7.03000020980835,6.710000038146973,-0.2800006866455078,23.280000686645508,23.0,MG,0.0,Geitlerinema sp.,rio,FUNDO,2018-10-16,ANTONIO CARLOS,0,0,0,0,1,SUDESTE,1
1.0299999713897705,7.099999904632568,89.0,0.1099999994039535,0.050000000745058,0.1089999973773956,4.820000171661377,7.159999847412109,6.130000114440918,5.899999618530273,25.100000381469727,31.0,MG,0.0,Geitlerinema sp.,rio,FUNDO,2018-10-16,ANTONIO CARLOS,0,0,0,0,1,SUDESTE,1
1.2015000581741333,2.700000047683716,174.0,0.1700000017881393,0.1400000005960464,9.8100004196167,6.380000114440918,6.0,6.699999809265137,2.3000011444091726,21.89999961853028,24.200000762939453,MG,0.0,Geitlerinema sp.,rio,RIO XOPOTO,2019-08-22,ALTO RIO DOCE,0,0,0,1,0,SUDESTE,1
1.5256999731063845,2.0,130.0,0.4600000083446502,0.1800000071525573,3.3299999237060547,106.0,7.400000095367432,7.300000190734863,2.8999996185302734,24.200000762939453,27.100000381469727,MG,0.0,Geitlerinema sp.,rio,RIO XOPOTO,2019-11-25,ALTO RIO DOCE,0,0,0,0,1,SUDESTE,1
2.135999917984009,2.0,118.0,0.3499999940395355,0.0900000035762786,1.25,81.4000015258789,6.699999809265137,7.0,2.6999988555908203,22.600000381469727,25.299999237060547,MG,0.0,Geitlerinema sp.,rio,RIO XOPOTO,2020-05-26,ALTO RIO DOCE,0,0,1,0,0,SUDESTE,1
3.337500095367432,2.0,109.0,0.1299999952316284,0.1400000005960464,0.8799999952316284,166.0,8.399999618530273,6.300000190734863,-0.5999984741210938,26.299999237060547,25.700000762939453,MG,0.0,Geitlerinema sp.,rio,RIO XOPOTO,2020-02-18,ALTO RIO DOCE,0,1,0,0,0,SUDESTE,1
0.9889000058174132,2.0,45.0,0.1000000014901161,0.050000000745058,0.6200000047683716,74.4000015258789,7.599999904632568,6.900000095367432,2.5,28.600000381469727,31.100000381469727,MG,0.0,Geitlerinema sp.,rio,RIO XOPOTO,2020-01-21,ALTO RIO DOCE,0,1,0,0,0,SUDESTE,1
1.7412999868392944,4.800000190734863,97.0,0.2000000029802322,0.1099999994039535,1.7699999809265137,147.0,7.800000190734863,6.400000095367432,-3.1000003814697195,24.0,20.89999961853028,MG,0.0,Geitlerinema sp.,rio,RIO XOPOTO,2018-11-28,ALTO RIO DOCE,0,0,0,0,1,SUDESTE,1
1.86899995803833,2.0,30.0,0.1000000014901161,0.0299999993294477,0.550000011920929,8.119999885559082,8.399999618530273,6.900000095367432,4.799999237060554,25.100000381469727,29.89999961853028,MG,0.0,Geitlerinema sp.,rio,RIO XOPOTO,2019-10-21,ALTO RIO DOCE,0,0,0,0,1,SUDESTE,1
0.800000011920929,2.0,85.0,0.1000000014901161,0.1500000059604644,3.2699999809265137,136.0,7.0,6.300000190734863,1.5,26.0,27.5,MG,0.0,Geitlerinema sp.,rio,PIRANGA,2019-12-19,PIRANGA,0,0,0,0,1,SUDESTE,1
1.3350000381469729,2.0,47.0,0.2300000041723251,0.0900000035762786,0.949999988079071,7.340000152587891,7.400000095367432,7.0,5.399999618530266,26.39999961853028,31.799999237060547,MG,0.0,Geitlerinema sp.,rio,PIRANGA,2019-10-21,PIRANGA,0,0,0,0,1,SUDESTE,1
1.0679999589920044,2.0,33.0,0.1000000014901161,0.0399999991059303,0.8700000047683716,12.300000190734863,8.0,6.900000095367432,5.5,25.39999961853028,30.89999961853028,MG,0.0,Geitlerinema sp.,rio,PIRANGA,2019-10-21,PIRANGA,0,0,0,0,1,SUDESTE,1
0.8009999990463257,2.0,41.0,0.1700000017881393,0.0299999993294477,0.8399999737739563,5.75,8.300000190734863,6.900000095367432,4.799999237060547,23.200000762939453,28.0,MG,0.0,Geitlerinema sp.,rio,PIRANGA,2019-10-21,PIRANGA,0,0,0,0,1,SUDESTE,1
0.800000011920929,2.0,47.0,0.1000000014901161,0.0299999993294477,0.2599999904632568,7.179999828338623,9.0,6.5,4.30000114440918,16.899999618530273,21.200000762939453,MG,0.0,Geitlerinema sp.,rio,RIO BAEPENDI,2020-05-25,CAXAMBU,0,0,1,0,0,SUDESTE,1
0.8783000111579895,8.399999618530273,141.0,2.009999990463257,0.1199999973177909,0.4900000095367431,5.170000076293945,2.400000095367432,7.099999904632568,3.6000003814697337,24.299999237060547,27.89999961853028,MG,0.0,Geitlerinema sp.,rio,RIO UBERABA,2018-10-05,UBERABA,0,0,0,0,1,SUDESTE,1
0.800000011920929,2.0,61.0,0.1000000014901161,0.050000000745058,0.0299999993294477,2.740000009536743,7.400000095367432,7.400000095367432,9.39999771118164,23.700000762939453,33.099998474121094,MG,0.0,Geitlerinema sp.,rio,RIO UBERABA,2018-10-05,UBERABA,0,0,0,0,1,SUDESTE,1
1.2015000581741333,3.400000095367432,82.0,0.7200000286102295,0.1700000017881393,0.3300000131130218,10.300000190734863,6.199999809265137,7.0,10.0,27.299999237060547,37.29999923706055,MG,0.0,Geitlerinema sp.,rio,RIO UBERABA,2018-10-05,UBERABA,0,0,0,0,1,SUDESTE,1
4.679999828338623,4.0,112.0,1.899999976158142,0.3300000131130218,0.1599999964237213,56.400001525878906,1.0,6.550000190734863,5.6000003814697195,25.39999961853028,31.0,MG,0.0,Geitlerinema sp.,rio,RIO FORMIGA,2021-11-16,FORMIGA,0,0,0,0,1,SUDESTE,1
1.0679999589920044,2.0,78.0,0.1400000005960464,0.050000000745058,1.2999999523162842,11.600000381469728,8.899999618530273,7.199999809265137,-8.0,16.0,8.0,MG,40.0,Geitlerinema sp.,rio,PARA,2020-06-01,PITANGUI,0,0,1,0,0,SUDESTE,1
0.8009999990463257,2.0,42.0,0.1000000014901161,0.1500000059604644,1.7400000095367432,3.400000095367432,7.800000190734863,6.199999809265137,2.5,21.5,24.0,MG,28.0,Geitlerinema sp.,rio,PARA,2019-09-02,PITANGUI,0,0,0,1,0,SUDESTE,1
0.800000011920929,2.0,141.0,0.1800000071525573,0.3499999940395355,5.150000095367432,3.7699999809265137,7.099999904632568,7.5,-0.20000076293945312,19.200000762939453,19.0,MG,28.0,Geitlerinema sp.,rio,PARA,2019-09-02,PITANGUI,0,0,0,1,0,SUDESTE,1
1.7354999780654907,2.0,50.0,0.1000000014901161,0.1199999973177909,1.5499999523162842,2.150000095367432,8.800000190734863,7.800000190734863,7.899999618530273,25.100000381469727,33.0,MG,28.0,Geitlerinema sp.,rio,PARA,2019-09-02,PITANGUI,0,0,0,1,0,SUDESTE,1
2.336199998855591,2.0,96.0,0.8100000023841858,0.1299999952316284,1.0299999713897705,13.699999809265137,8.600000381469727,7.099999904632568,0.5,19.5,20.0,MG,40.0,Geitlerinema sp.,rio,PARA,2020-06-01,PITANGUI,0,0,1,0,0,SUDESTE,1
1.6019999980926514,2.0,58.0,0.8899999856948853,0.0900000035762786,0.8600000143051147,12.0,8.699999809265137,6.699999809265137,-1.2999992370605469,20.299999237060547,19.0,MG,40.0,Geitlerinema sp.,rio,PARA,2020-06-01,PITANGUI,0,0,1,0,0,SUDESTE,1
0.8009999990463257,2.0,48.0,0.2399999946355819,0.0299999993294477,0.209999993443489,10.5,8.800000190734863,7.0,0.5,21.5,22.0,MG,0.0,Geitlerinema sp.,rio,PARA,2018-11-17,NOVA SERRANA,0,0,0,0,1,SUDESTE,1
0.8009999990463257,2.0,42.0,0.1000000014901161,0.1500000059604644,1.7400000095367432,3.400000095367432,7.800000190734863,6.199999809265137,2.5,21.5,24.0,MG,0.0,Geitlerinema sp.,rio,PARA,2019-09-05,NOVA SERRANA,0,0,0,1,0,SUDESTE,1
0.800000011920929,2.0,141.0,0.1800000071525573,0.3499999940395355,5.150000095367432,3.7699999809265137,7.099999904632568,7.5,-0.20000076293945312,19.200000762939453,19.0,MG,0.0,Geitlerinema sp.,rio,PARA,2019-09-05,NOVA SERRANA,0,0,0,1,0,SUDESTE,1
1.7354999780654907,2.0,50.0,0.1000000014901161,0.1199999973177909,1.5499999523162842,2.150000095367432,8.800000190734863,7.800000190734863,7.899999618530273,25.100000381469727,33.0,MG,0.0,Geitlerinema sp.,rio,PARA,2019-09-05,NOVA SERRANA,0,0,0,1,0,SUDESTE,1
2.321700096130371,7.0,111.0,3.049999952316284,0.1800000071525573,0.6200000047683716,15.699999809265137,6.099999904632568,7.0,-0.39999961853028054,21.39999961853028,21.0,MG,0.0,Geitlerinema sp.,rio,PARA,2018-11-17,NOVA SERRANA,0,0,0,0,1,SUDESTE,1
0.800000011920929,2.0,40.0,0.1000000014901161,0.0199999995529651,0.4199999868869781,28.700000762939453,9.399999618530272,7.199999809265137,0.20000076293945312,19.799999237060547,20.0,MG,0.0,Geitlerinema sp.,rio,PARA,2018-11-17,NOVA SERRANA,0,0,0,0,1,SUDESTE,1
3.115000009536743,2.0,34.0,0.1000000014901161,0.0900000035762786,0.6700000166893005,3.069999933242798,7.599999904632568,6.5,5.200000762939453,20.799999237060547,26.0,MG,28.0,Geitlerinema sp.,rio,PARA,2019-09-02,PITANGUI,0,0,0,1,0,SUDESTE,1
0.800000011920929,2.0,59.0,0.1000000014901161,0.050000000745058,0.5299999713897705,12.899999618530272,5.199999809265137,6.5,3.3999996185302734,23.600000381469727,27.0,MG,40.0,Geitlerinema sp.,rio,PARA,2020-06-01,PITANGUI,0,0,1,0,0,SUDESTE,1
0.9962999820709229,2.0,45.0,0.1500000059604644,0.050000000745058,0.9800000190734864,31.200000762939453,8.699999809265137,7.199999809265137,2.0,25.0,27.0,MG,0.0,Geitlerinema sp.,rio,PARA,2018-11-17,NOVA SERRANA,0,0,0,0,1,SUDESTE,1
0.800000011920929,2.0,33.0,0.1000000014901161,0.0199999995529651,0.3899999856948852,11.399999618530272,8.199999809265137,6.099999904632568,5.1000003814697195,18.89999961853028,24.0,MG,28.0,Geitlerinema sp.,rio,PARA,2019-09-02,PITANGUI,0,0,0,1,0,SUDESTE,1
0.800000011920929,2.0,46.0,0.1000000014901161,0.0299999993294477,0.3799999952316284,29.5,5.0,6.300000190734863,1.7999992370605469,19.0,20.799999237060547,MG,40.0,Geitlerinema sp.,rio,PARA,2020-06-01,PITANGUI,0,0,1,0,0,SUDESTE,1
1.643100023269653,2.0,58.0,1.4600000381469729,0.0399999991059303,0.7300000190734863,7.610000133514404,3.400000095367432,6.5,0.7999992370605469,16.0,16.799999237060547,MG,40.0,Geitlerinema sp.,rio,PARA,2020-06-01,PITANGUI,0,0,1,0,0,SUDESTE,1
0.8009999990463257,2.0,26.0,0.1000000014901161,0.0299999993294477,1.2000000476837158,11.399999618530272,7.400000095367432,6.800000190734863,5.1000003814697195,24.89999961853028,30.0,MG,28.0,Geitlerinema sp.,rio,PARA,2019-09-02,PITANGUI,0,0,0,1,0,SUDESTE,1
0.800000011920929,2.0,57.0,0.1000000014901161,0.0399999991059303,0.550000011920929,23.600000381469727,6.0,7.0,6.700000762939453,20.299999237060547,27.0,MG,40.0,Geitlerinema sp.,rio,PARA,2020-06-01,PITANGUI,0,0,1,0,0,SUDESTE,1
0.9020000100135804,2.0,100.0,0.1000000014901161,0.1000000014901161,1.3899999856948853,37.09999847412109,7.199999809265137,6.599999904632568,-2.299999237060547,25.299999237060547,23.0,MG,0.0,Geitlerinema sp.,rio,RIO PARA,2018-12-03,POMPEU,0,0,0,0,1,SUDESTE,1
0.800000011920929,2.0,127.0,0.1299999952316284,0.3000000119209289,2.4200000762939453,15.300000190734863,5.599999904632568,7.199999809265137,-0.7000007629394531,23.5,22.799999237060547,MG,0.0,Geitlerinema sp.,rio,RIO PARA,2018-12-03,POMPEU,0,0,0,0,1,SUDESTE,1
0.800000011920929,2.0,93.0,0.1000000014901161,0.1500000059604644,2.0199999809265137,20.700000762939453,6.699999809265137,6.800000190734863,-1.0,25.100000381469727,24.100000381469727,MG,0.0,Geitlerinema sp.,rio,RIO PARA,2018-12-03,POMPEU,0,0,0,0,1,SUDESTE,1
3.115000009536743,2.0,34.0,0.1000000014901161,0.0900000035762786,0.6700000166893005,3.069999933242798,7.599999904632568,6.5,5.200000762939453,20.799999237060547,26.0,MG,0.0,Geitlerinema sp.,rio,PARA,2019-09-05,NOVA SERRANA,0,0,0,1,0,SUDESTE,1
0.800000011920929,2.0,33.0,0.1000000014901161,0.0199999995529651,0.3899999856948852,11.399999618530272,8.199999809265137,6.099999904632568,5.1000003814697195,18.89999961853028,24.0,MG,0.0,Geitlerinema sp.,rio,PARA,2019-09-05,NOVA SERRANA,0,0,0,1,0,SUDESTE,1
1.1289000511169434,2.900000095367432,54.0,0.3899999856948852,0.0900000035762786,0.6700000166893005,28.89999961853028,5.900000095367432,6.300000190734863,6.0,24.799999237060547,30.799999237060547,MG,3.0,Geitlerinema sp.,rio,RIO SAO JOAO,2018-11-06,SAO JOAO DO PARAISO,0,0,0,0,1,SUDESTE,1
1.1289000511169434,2.900000095367432,54.0,0.3899999856948852,0.0900000035762786,0.6700000166893005,28.89999961853028,5.900000095367432,6.300000190734863,6.0,24.799999237060547,30.799999237060547,MG,11.0,Geitlerinema sp.,rio,RIO SAO JOAO,2018-11-06,SAO JOAO DO PARAISO,0,0,0,0,1,SUDESTE,1
1.1289000511169434,2.900000095367432,54.0,0.3899999856948852,0.0900000035762786,0.6700000166893005,28.89999961853028,5.900000095367432,6.300000190734863,6.0,24.799999237060547,30.799999237060547,MG,7.0,Geitlerinema sp.,rio,RIO SAO JOAO,2018-11-06,SAO JOAO DO PARAISO,0,0,0,0,1,SUDESTE,1
1.1289000511169434,2.900000095367432,54.0,0.3899999856948852,0.0900000035762786,0.6700000166893005,28.89999961853028,5.900000095367432,6.300000190734863,6.0,24.799999237060547,30.799999237060547,MG,77.0,Geitlerinema sp.,rio,RIO SAO JOAO,2018-11-06,SAO JOAO DO PARAISO,0,0,0,0,1,SUDESTE,1
0.7599999904632568,2.0,110.0,0.4000000059604645,0.0599999986588954,0.0900000035762786,11.0,6.510000228881836,7.730000019073486,1.6000003814697195,23.39999961853028,25.0,MG,0.0,Geitlerinema sp.,rio,SANTO ANTONIO,2018-06-18,CONCEICAO DO MATO DENTRO,0,0,1,0,0,SUDESTE,1
0.4900000095367431,12.600000381469728,156.0,0.0299999993294477,0.0370000004768371,0.0799999982118606,1.600000023841858,7.130000114440918,7.070000171661377,2.299999237060547,23.200000762939453,25.5,MG,0.0,Geitlerinema sp.,rio,SANTO ANTONIO,2018-08-13,CONCEICAO DO MATO DENTRO,0,0,0,1,0,SUDESTE,1
1.4600000381469729,3.0,68.0,0.4000000059604645,0.0199999995529651,0.0199999995529651,6.099999904632568,5.0,5.579999923706055,-2.200000762939453,23.200000762939453,21.0,MG,0.0,Geitlerinema sp.,rio,SANTO ANTONIO,2018-06-18,CONCEICAO DO MATO DENTRO,0,0,1,0,0,SUDESTE,1
0.800000011920929,2.0,40.0,0.1000000014901161,0.0199999995529651,0.209999993443489,20.700000762939453,8.100000381469727,6.900000095367432,0.7000007629394531,22.5,23.200000762939453,MG,0.0,Geitlerinema sp.,rio,CAPIVARI,2018-11-06,BOM DESPACHO,0,0,0,0,1,SUDESTE,1
0.5600000023841858,3.0,100.0,0.3199999928474426,0.1000000014901161,1.2699999809265137,11.0,7.599999904632568,7.0,12.30000114440918,20.100000381469727,32.400001525878906,MG,0.0,Geitlerinema sp.,rio,DOURADO,2021-08-23,CARVALHOPOLIS,0,0,0,1,0,SUDESTE,1
0.8009999990463257,2.0,65.0,0.2000000029802322,0.0299999993294477,1.309999942779541,7.670000076293945,8.600000381469727,6.699999809265137,2.1000003814697266,21.0,23.100000381469727,MG,0.0,Geitlerinema sp.,rio,CARATINGA,2018-08-09,DOM CAVATI,0,0,0,1,0,SUDESTE,1
1.2015000581741333,2.0,85.0,0.1000000014901161,0.050000000745058,0.7400000095367432,12.399999618530272,9.100000381469728,7.099999904632568,4.400001525878906,22.299999237060547,26.700000762939453,MG,0.0,Geitlerinema sp.,rio,CARATINGA,2018-08-09,DOM CAVATI,0,0,0,1,0,SUDESTE,1
0.800000011920929,2.0,50.0,0.1000000014901161,0.0199999995529651,0.2899999916553497,7.400000095367432,9.300000190734863,7.630000114440918,12.39999961853028,18.0,30.39999961853028,MG,0.0,Geitlerinema sp.,rio,RIO VERDE,2021-08-11,VARGINHA,0,0,0,1,0,SUDESTE,1
3.0,2.0,24.0,0.0230000000447034,0.2829999923706054,0.0590000003576278,2.809999942779541,4.800000190734863,7.670000076293945,1.700000762939446,28.39999961853028,30.100000381469727,MG,0.0,Geitlerinema sp.,rio,RIO VERDE,2016-12-19,TRES CORACOES,0,0,0,0,1,SUDESTE,1
3.0,2.0,33.0,0.0879999995231628,0.2730000019073486,0.0775000005960464,8.270000457763672,6.199999809265137,7.880000114440918,-1.3000011444091797,26.600000381469727,25.299999237060547,MG,0.0,Geitlerinema sp.,rio,RIO VERDE,2016-12-19,TRES CORACOES,0,0,0,0,1,SUDESTE,1
3.0,3.0,55.0,0.0590000003576278,0.2569999992847442,0.1439999938011169,3.0299999713897705,2.700000047683716,7.679999828338623,3.3000011444091797,26.799999237060547,30.100000381469727,MG,0.0,Geitlerinema sp.,rio,RIO VERDE,2016-12-19,TRES CORACOES,0,0,0,0,1,SUDESTE,1
3.0,2.0,34.0,0.0967999994754791,0.0160000007599592,0.1599999964237213,4.070000171661377,5.0,7.78000020980835,-1.1000003814697266,28.100000381469727,27.0,MG,0.0,Geitlerinema sp.,rio,RIO VERDE,2016-12-19,TRES CORACOES,0,0,0,0,1,SUDESTE,1
0.8100000023841858,2.0,878.0,0.4000000059604645,0.0299999993294477,0.2000000029802322,5.099999904632568,5.690000057220459,7.619999885559082,4.200000762939453,23.799999237060547,28.0,MG,0.0,Geitlerinema sp.,rio,RIO VERDE,2016-08-01,VARGINHA,0,0,0,1,0,SUDESTE,1
3.0,2.0,24.0,0.0230000000447034,0.2829999923706054,0.0590000003576278,2.809999942779541,4.800000190734863,7.670000076293945,1.700000762939446,28.39999961853028,30.100000381469727,MG,0.0,Geitlerinema sp.,rio,RIO VERDE,2016-12-21,TRES CORACOES,0,0,0,0,1,SUDESTE,1
0.9535999894142152,2.0,66.0,0.1000000014901161,0.1099999994039535,0.7200000286102295,81.80000305175781,7.900000095367432,6.599999904632568,5.899999618530273,22.200000762939453,28.100000381469727,MG,0.0,Geitlerinema sp.,rio,RIO VERDE,2020-02-18,CONCEICAO DO RIO VERDE,0,1,0,0,0,SUDESTE,1
2.6700000762939453,2.0,46.0,0.1800000071525573,0.2000000029802322,0.6700000166893005,131.0,7.0,6.400000095367432,5.0,21.5,26.5,MG,0.0,Geitlerinema sp.,rio,RIO VERDE,2020-02-18,CONCEICAO DO RIO VERDE,0,1,0,0,0,SUDESTE,1
3.0,2.0,33.0,0.0879999995231628,0.2730000019073486,0.0775000005960464,8.270000457763672,6.199999809265137,7.880000114440918,-1.3000011444091797,26.600000381469727,25.299999237060547,MG,0.0,Geitlerinema sp.,rio,RIO VERDE,2016-12-21,TRES CORACOES,0,0,0,0,1,SUDESTE,1
3.0,3.0,55.0,0.0590000003576278,0.2569999992847442,0.1439999938011169,3.0299999713897705,2.700000047683716,7.679999828338623,3.3000011444091797,26.799999237060547,30.100000381469727,MG,0.0,Geitlerinema sp.,rio,RIO VERDE,2016-12-21,TRES CORACOES,0,0,0,0,1,SUDESTE,1
0.8343999981880188,2.0,54.0,0.1000000014901161,0.1199999973177909,0.550000011920929,66.5999984741211,7.199999809265137,6.099999904632568,6.399999618530266,22.39999961853028,28.799999237060547,MG,0.0,Geitlerinema sp.,rio,RIO VERDE,2020-02-18,CONCEICAO DO RIO VERDE,0,1,0,0,0,SUDESTE,1
3.0,2.0,34.0,0.0967999994754791,0.0160000007599592,0.1599999964237213,4.070000171661377,5.0,7.78000020980835,-1.1000003814697266,28.100000381469727,27.0,MG,0.0,Geitlerinema sp.,rio,RIO VERDE,2016-12-21,TRES CORACOES,0,0,0,0,1,SUDESTE,1
2.3017001152038574,2.0,24.0,0.1000000014901161,0.0199999995529651,0.2899999916553497,30.200000762939453,8.800000190734863,6.099999904632568,10.600000381469727,18.600000381469727,29.200000762939453,MG,0.0,Geitlerinema sp.,rio,RIO VERDE,2020-02-18,CONCEICAO DO RIO VERDE,0,1,0,0,0,SUDESTE,1
1.3350000381469729,2.0,52.0,0.3300000131130218,0.2000000029802322,0.5799999833106995,44.70000076293945,6.300000190734863,6.400000095367432,6.80000114440918,22.299999237060547,29.100000381469727,MG,0.0,Geitlerinema sp.,rio,RIO VERDE,2020-02-18,CONCEICAO DO RIO VERDE,0,1,0,0,0,SUDESTE,1
0.800000011920929,2.0,34.0,0.1000000014901161,0.0900000035762786,0.5400000214576721,39.70000076293945,6.400000095367432,6.300000190734863,9.300001144409173,21.39999961853028,30.700000762939453,MG,0.0,Geitlerinema sp.,rio,RIO VERDE,2020-02-18,CONCEICAO DO RIO VERDE,0,1,0,0,0,SUDESTE,1
0.7599999904632568,2.0,236.0,0.4000000059604645,0.1099999994039535,0.0199999995529651,1.100000023841858,7.480000019073486,5.590000152587891,1.3999996185302734,29.600000381469727,31.0,MG,0.0,Geitlerinema sp.,rio,RIO VERDE,2017-11-07,VARGINHA,0,0,0,0,1,SUDESTE,1
5.010000228881836,2.0,1130.0,0.4000000059604645,0.0199999995529651,0.1899999976158142,2.5999999046325684,9.399999618530272,7.409999847412109,-1.1000003814697266,31.100000381469727,30.0,MG,0.0,Geitlerinema sp.,rio,RIO VERDE,2017-02-20,TRES CORACOES,0,1,0,0,0,SUDESTE,1
6.46999979019165,3.0,154.0,1.100000023841858,0.0199999995529651,0.0199999995529651,1.0,10.399999618530272,8.649999618530273,4.1000003814697195,27.89999961853028,32.0,MG,0.0,Geitlerinema sp.,rio,RIO VERDE,2021-05-17,VARGINHA,0,0,1,0,0,SUDESTE,1
